buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
4050.0,81.0,50.0,0.0,1.010805869060598,4050,4050.0,49.46548628807068
4100.0,82.0,50.0,0.0,56.28940912482621,4100,4100.0,50.35375452041626
4150.0,83.0,50.0,0.0,59.26250794772165,4150,4150.0,51.19745945930481
4200.0,84.0,50.0,0.0,55.36657832944977,4200,4200.0,52.10053277015686
4250.0,85.0,50.0,0.0,55.16560714465152,4250,4250.0,53.006895303726196
4300.0,86.0,50.0,0.0,53.046821999707596,4300,4300.0,53.94945979118347
4350.0,87.0,50.0,0.0,54.303745418048976,4350,4350.0,54.87020754814148
4400.0,88.0,50.0,0.0,55.54582330716044,4400,4400.0,55.770366191864014
4450.0,89.0,50.0,0.0,56.875466130768835,4450,4450.0,56.649481773376465
4500.0,90.0,50.0,0.0,53.59421970606327,4500,4500.0,57.58241939544678
4550.0,91.0,50.0,0.0,52.73218142277055,4550,4550.0,58.53060841560364
4600.0,92.0,50.0,0.0,52.183433495703206,4600,4600.0,59.48876881599426
4650.0,93.0,50.0,0.0,56.261758915045,4650,4650.0,60.37747311592102
4700.0,94.0,50.0,0.0,56.607555602702604,4700,4700.0,61.26074838638306
4750.0,95.0,50.0,0.0,51.84280778292762,4750,4750.0,62.22520327568054
4800.0,96.0,50.0,0.0,53.458722380706085,4800,4800.0,63.160505533218384
4850.0,97.0,50.0,0.0,62.847238038613035,4850,4850.0,63.95608687400818
4900.0,98.0,50.0,0.0,56.437818078868894,4900,4900.0,64.84201860427856
4950.0,99.0,50.0,0.0,52.86540213992309,4950,4950.0,65.78781843185425
5000.0,100.0,50.0,0.0,55.745978379996274,5000,5000.0,66.68474507331848
5050.0,101.0,50.0,0.0,59.968968236765605,5050,5050.0,67.51851034164429
5100.0,102.0,50.0,0.0,56.25928365151818,5100,5100.0,68.40725421905518
5150.0,103.0,50.0,0.0,53.1224732557739,5150,5150.0,69.34847664833069
5200.0,104.0,50.0,0.0,51.7202455658098,5200,5200.0,70.3152174949646
5250.0,105.0,50.0,0.0,55.21603650260592,5250,5250.0,71.22075295448303
5300.0,106.0,50.0,0.0,56.21946789731107,5300,5300.0,72.11012601852417
5350.0,107.0,50.0,0.0,52.785365141531045,5350,5350.0,73.05736017227173
5400.0,108.0,50.0,0.0,56.396126509636666,5400,5400.0,73.94394707679749
5450.0,109.0,50.0,0.0,60.18578467161664,5450,5450.0,74.77470898628235
5500.0,110.0,50.0,0.0,58.22759926988938,5500,5500.0,75.63340973854065
5550.0,111.0,50.0,0.0,64.31318527141602,5550,5550.0,76.41085648536682
5600.0,112.0,50.0,0.0,54.34072403442729,5600,5600.0,77.33097743988037
