buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
4050.0,81.0,50.0,0.0,0.9350650374421817,4050,4050.0,53.47222375869751
4100.0,82.0,50.0,0.0,62.199336054641286,4100,4100.0,54.27609157562256
4150.0,83.0,50.0,0.0,61.12242602011968,4150,4150.0,55.09412407875061
4200.0,84.0,50.0,0.0,68.28404886921085,4200,4200.0,55.82635974884033
4250.0,85.0,50.0,0.0,66.7047930456467,4250,4250.0,56.57593297958374
4300.0,86.0,50.0,0.0,59.161713607533784,4300,4300.0,57.42107558250427
4350.0,87.0,50.0,0.0,59.694042527997524,4350,4350.0,58.258681297302246
4400.0,88.0,50.0,0.0,58.137317765748264,4400,4400.0,59.11871576309204
4450.0,89.0,50.0,0.0,60.245607301801435,4450,4450.0,59.9486517906189
4500.0,90.0,50.0,0.0,66.64054622856781,4500,4500.0,60.69894742965698
4550.0,91.0,50.0,0.0,69.78111215111556,4550,4550.0,61.4154748916626
4600.0,92.0,50.0,0.0,65.44744143081392,4600,4600.0,62.17944884300232
4650.0,93.0,50.0,0.0,68.38690027616914,4650,4650.0,62.910584926605225
4700.0,94.0,50.0,0.0,68.81995942640408,4700,4700.0,63.63712024688721
4750.0,95.0,50.0,0.0,64.83046223520593,4750,4750.0,64.40836453437805
4800.0,96.0,50.0,0.0,59.58813574540292,4800,4800.0,65.2474594116211
4850.0,97.0,50.0,0.0,60.91806779686618,4850,4850.0,66.06823468208313
4900.0,98.0,50.0,0.0,64.48664113217666,4900,4900.0,66.84359097480774
4950.0,99.0,50.0,0.0,59.11415251473448,4950,4950.0,67.68941402435303
5000.0,100.0,50.0,0.0,56.22546681583969,5000,5000.0,68.57869219779968
5050.0,101.0,50.0,0.0,59.546429361388824,5050,5050.0,69.41837525367737
5100.0,102.0,50.0,0.0,62.59224748082225,5100,5100.0,70.21719789505005
5150.0,103.0,50.0,0.0,62.574523780325336,5150,5150.0,71.0162467956543
5200.0,104.0,50.0,0.0,62.43930324336314,5200,5200.0,71.8170256614685
5250.0,105.0,50.0,0.0,64.48767227753827,5250,5250.0,72.59236907958984
5300.0,106.0,50.0,0.0,65.77560820777438,5300,5300.0,73.35253119468689
5350.0,107.0,50.0,0.0,70.49610601953444,5350,5350.0,74.06179213523865
5400.0,108.0,50.0,0.0,65.39905030122858,5400,5400.0,74.82633090019226
5450.0,109.0,50.0,0.0,71.58397331548358,5450,5450.0,75.52481317520142
5500.0,110.0,50.0,0.0,70.6108456054416,5500,5500.0,76.2329216003418
5550.0,111.0,50.0,0.0,65.43792491004108,5550,5550.0,76.99700593948364
5600.0,112.0,50.0,0.0,62.7881172894026,5600,5600.0,77.79333662986755
5650.0,113.0,50.0,0.0,65.77432917085503,5650,5650.0,78.55351328849792
5700.0,114.0,50.0,0.0,68.02580836017785,5700,5700.0,79.28853011131287
5750.0,115.0,50.0,0.0,67.03247914935972,5750,5750.0,80.03443908691406
5800.0,116.0,50.0,0.0,70.71651510532861,5800,5800.0,80.74148917198181
5850.0,117.0,50.0,0.0,75.15841435482594,5850,5850.0,81.40675210952759
5900.0,118.0,50.0,0.0,79.8327174693835,5900,5900.0,82.03306269645691
